,id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count
5556,49309825,2019-03-25,2,0,3,0,1,1,1,1,53.34478,-6.26517,9,0,3.0,2,1.0,2.0,1983,157.0,14.0,1125.0,8.0,8.0,1.0,2021-10-24,4.75,4.75,4.75,5.0,4.88,4.88,4.63,0,8.0,8.0,0.0,0.0,0.74,1266.0,2,0,3,242
5557,49310324,2019-03-25,2,0,3,0,1,1,1,1,53.34424,-6.26362,9,0,3.0,2,1.0,2.0,1986,150.0,14.0,1125.0,13.0,8.0,1.0,2021-05-29,4.77,4.92,4.31,4.92,4.77,4.77,4.54,0,8.0,8.0,0.0,0.0,0.83,1266.0,2,0,3,253
5558,49311864,2019-03-25,2,0,3,0,1,1,1,1,53.34416,-6.26451,9,0,3.0,2,1.0,2.0,1986,150.0,14.0,1125.0,8.0,6.0,1.0,2021-07-05,4.75,4.75,4.13,5.0,4.63,4.75,4.25,0,8.0,8.0,0.0,0.0,0.55,1266.0,2,0,3,253
5559,49412404,2015-08-11,3,1,2,1,1,1,1,2,53.46603,-6.23289,37,2,5.0,5,3.0,3.0,5785,180.0,2.0,20.0,23.0,19.0,0.0,2021-07-31,4.91,4.96,4.91,5.0,4.96,4.78,4.91,0,1.0,0.0,1.0,0.0,1.69,2588.0,2,3,5,755
5560,49437320,2017-05-07,4,2,2,0,1,1,0,1,53.34669,-6.27551,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-22,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.08,1953.0,2,3,3,301
5561,49437334,2017-05-07,4,2,2,0,1,1,0,1,53.34707,-6.27551,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-16,4.0,4.0,3.055738338062441,5.0,3.8177630711156203,5.0,5.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.08,1953.0,2,3,3,301
5562,49437379,2017-05-07,4,2,2,0,1,1,0,1,53.34821,-6.27343,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5563,49437396,2017-05-07,4,2,2,0,1,1,0,1,53.34651,-6.27431,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-07-22,5.0,5.0,5.0,5.0,3.8177630711156203,5.0,5.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.07,1953.0,2,3,3,301
5564,49437409,2017-05-07,4,2,2,0,1,1,0,1,53.34645,-6.27359,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5565,49437444,2017-05-07,4,2,2,0,1,1,0,1,53.34835,-6.27425,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5566,49437462,2017-05-07,4,2,2,0,1,1,0,1,53.3485,-6.27398,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5567,49437487,2017-05-07,4,2,2,0,1,1,0,1,53.34825,-6.2737,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5568,49437506,2017-05-07,4,2,2,0,1,1,0,1,53.3484,-6.27537,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5569,49437524,2017-05-07,4,2,2,0,1,1,0,1,53.3464,-6.27426,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-07,4.0,4.0,3.055738338062441,4.0,4.0,4.0,4.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.07,1953.0,2,3,3,301
5570,49437530,2017-05-07,4,2,2,0,1,1,0,1,53.34641,-6.2754,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5571,49437547,2017-05-07,4,2,2,0,1,1,0,1,53.34857,-6.27571,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-19,4.0,5.0,5.0,5.0,5.0,4.0,4.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.08,1953.0,2,3,3,301
5572,49437565,2017-05-07,4,2,2,0,1,1,0,1,53.34648,-6.27402,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,2.0,0.0,0.0,2021-07-30,3.5,3.5672808323160057,3.055738338062441,3.7392377616303087,3.8177630711156203,5.0,4.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.15,1953.0,2,3,3,301
5573,49437618,2017-05-07,4,2,2,0,1,1,0,1,53.34658,-6.27409,40,2,2.0,3,2.0,2.0,1211,1570.0,3.0,1125.0,2.0,0.0,0.0,2021-07-25,4.5,4.5,4.0,4.5,4.5,5.0,4.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.14,1953.0,2,3,3,301
5574,49437638,2017-05-07,4,2,2,0,1,1,0,1,53.34641,-6.27419,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5575,49439022,2017-05-07,4,2,2,0,1,1,0,1,53.34647,-6.27366,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-11,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.08,1953.0,2,3,3,301
5576,49439041,2017-05-07,4,2,2,0,1,1,0,1,53.34713,-6.2754,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5577,49439070,2017-05-07,4,2,2,0,1,1,0,1,53.34844,-6.27342,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-06,4.0,5.0,5.0,3.7392377616303087,5.0,4.0,4.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.07,1953.0,2,3,3,301
5578,49439089,2017-05-07,4,2,2,0,1,1,0,1,53.34853,-6.27344,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-22,4.0,4.0,3.055738338062441,5.0,3.8177630711156203,4.0,4.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.08,1953.0,2,3,3,301
5579,49439187,2017-05-07,4,2,2,0,1,1,0,1,53.34842,-6.27479,40,2,2.0,3,1.0,1.0,1214,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,321
5580,49439210,2017-05-07,4,2,2,0,1,1,0,1,53.34685,-6.27346,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5581,49439219,2017-05-07,4,2,2,0,1,1,0,1,53.34815,-6.27522,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5582,49439228,2017-05-07,4,2,2,0,1,1,0,1,53.34636,-6.2734,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-01,3.0,4.0,4.0,3.7392377616303087,3.8177630711156203,4.0,5.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.07,1953.0,2,3,3,301
5583,49439245,2017-05-07,4,2,2,0,1,1,0,1,53.34653,-6.27529,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-08-02,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.07,1953.0,2,3,3,301
5584,49439264,2017-05-07,4,2,2,0,1,1,0,1,53.34686,-6.27352,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5585,49439284,2017-05-07,4,2,2,0,1,1,0,1,53.34663,-6.27396,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5586,49439301,2017-05-07,4,2,2,0,1,1,0,1,53.34634,-6.27341,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5587,49454436,2017-05-07,4,2,2,0,1,1,0,1,53.34668,-6.27524,40,2,2.0,3,1.0,1.0,1212,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,313
5588,49456241,2017-05-07,4,2,2,0,1,1,0,1,53.34831,-6.27433,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,2.0,0.0,0.0,2021-08-14,3.5,4.5,3.055738338062441,5.0,3.8177630711156203,5.0,4.5,0,33.12594223536922,0.0,20.37498280452004,0.0,0.15,1953.0,2,3,3,301
5589,49456257,2017-05-07,4,2,2,0,1,1,0,1,53.34642,-6.27525,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5590,49456270,2017-05-07,4,2,2,0,1,1,0,1,53.34659,-6.27346,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5591,49456279,2017-05-07,4,2,2,0,1,1,0,1,53.34809,-6.27551,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-06-27,5.0,3.5672808323160057,3.055738338062441,3.7392377616303087,3.8177630711156203,5.0,3.2891489892359975,0,33.12594223536922,0.0,20.37498280452004,0.0,0.07,1953.0,2,3,3,301
5592,49456290,2017-05-07,4,2,2,0,1,1,0,1,53.34716,-6.27541,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5593,49456302,2017-05-07,4,2,2,0,1,1,0,1,53.34629,-6.27374,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,301
5594,49456314,2017-05-07,4,2,2,0,1,1,0,1,53.34629,-6.27501,40,2,2.0,3,1.0,1.0,1211,1570.0,3.0,1125.0,2.0,0.0,0.0,2021-07-24,3.5,4.0,3.055738338062441,4.0,3.8177630711156203,3.6743084415529834,3.5,0,33.12594223536922,0.0,20.37498280452004,0.0,0.14,1953.0,2,3,3,301
5595,49475164,2020-12-22,4,1,1,0,1,1,1,1,53.3519,-6.26843,9,0,4.0,2,1.0,2.0,6913,117.0,2.0,1125.0,42.0,35.0,2.0,2021-06-07,4.5,4.62,4.45,4.48,4.69,4.71,4.62,1,5.0,5.0,0.0,0.0,2.72,628.0,2,0,3,263
5596,49480472,2017-01-23,4,1,3,0,1,1,1,2,53.38483,-6.37133,13,0,4.0,7,2.0,2.0,5236,255.0,1.0,1125.0,15.0,15.0,3.0,2022-06-26,4.73,4.67,4.8,4.8,4.8,4.73,4.6,1,10.0,2.0,8.0,0.0,5.7,2057.0,2,0,7,474
5597,49493546,2021-04-29,4,1,3,0,5,1,1,1,53.33061,-6.27102,13,0,5.0,9,3.0,3.0,3437,446.0,3.0,1125.0,57.0,46.0,4.0,2021-05-25,4.88,4.84,4.75,4.93,4.96,4.91,4.68,0,1.0,1.0,0.0,0.0,3.59,500.0,1,0,9,967
5598,49515078,2015-01-16,4,3,2,0,1,1,1,1,53.3419,-6.27538,17,0,6.0,2,2.0,2.0,5216,171.0,2.0,365.0,47.0,35.0,1.0,2021-05-12,4.13,4.43,4.45,4.45,4.43,4.72,4.19,0,3.0,3.0,0.0,0.0,2.88,2795.0,2,0,3,441
5599,49526913,2016-01-02,4,1,1,1,1,1,1,2,53.45334,-6.2232,12,0,2.0,5,1.0,1.0,3674,144.0,2.0,1125.0,30.0,24.0,3.0,2021-06-28,4.83,4.87,4.87,4.83,4.87,4.87,4.87,0,1.0,1.0,0.0,0.0,2.04,2444.0,2,0,5,963
5600,49559940,2015-04-30,4,1,3,1,1,1,1,1,53.35751,-6.1927,16,0,4.0,2,1.0,2.0,5616,277.0,3.0,30.0,32.0,27.0,4.0,2021-07-02,4.94,4.91,4.91,4.97,5.0,4.84,4.69,0,1.0,1.0,0.0,0.0,2.19,2691.0,2,0,3,973
5601,49581065,2014-02-07,4,3,3,1,1,1,0,1,53.3238,-6.27258,16,0,2.0,2,1.0,1.0,5061,79.0,14.0,1125.0,7.0,7.0,1.0,2021-09-18,4.71,4.86,4.57,5.0,4.86,4.86,4.86,0,20.0,20.0,0.0,0.0,0.58,3138.0,2,0,3,518
5602,49583478,2014-04-20,4,1,2,0,1,1,1,0,53.28536,-6.15455,37,2,1.0,4,1.0,1.0,3721,65.0,2.0,5.0,11.0,11.0,3.0,2022-05-30,5.0,5.0,4.91,5.0,5.0,4.82,4.91,0,2.0,1.0,1.0,0.0,3.11,3066.0,2,3,4,585
5603,49590681,2021-05-04,4,1,1,1,1,1,1,3,53.21985,-6.34394,10,0,5.0,5,2.0,3.0,5986,170.0,3.0,10.0,42.0,35.0,1.0,2021-05-24,4.86,4.83,4.9,4.95,4.98,4.76,4.64,1,1.0,1.0,0.0,0.0,2.65,495.0,2,0,5,852
5604,49607022,2011-05-23,4,1,3,0,1,1,1,0,53.28169,-6.10456,13,0,5.0,9,3.0,3.0,3319,249.0,15.0,1125.0,11.0,9.0,0.0,2021-08-14,4.91,4.82,4.82,4.91,4.91,5.0,4.45,0,1.0,1.0,0.0,0.0,0.84,4129.0,2,0,9,404
5605,49608857,2014-10-07,1,4,0,0,1,1,0,1,53.38662,-6.28228,3,0,2.0,2,1.0,1.8325749464668095,2533,80.0,3.0,1125.0,2.0,0.0,0.0,2021-05-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.13,2896.0,2,2,3,268
5606,49630748,2014-10-03,1,4,3,0,1,1,1,1,53.34906,-6.244718,16,0,4.0,2,2.0,2.0,6286,149.0,3.0,60.0,27.0,15.0,0.0,2021-06-07,4.85,4.81,4.59,4.89,4.89,4.78,4.56,1,1.0,1.0,0.0,0.0,1.75,2900.0,2,0,3,264
5607,49632123,2017-12-12,4,1,3,0,0,1,1,0,53.27867,-6.20945,16,0,5.0,7,2.0,3.0,4618,248.0,42.0,180.0,6.0,3.0,0.0,2021-07-21,5.0,5.0,5.0,4.83,5.0,5.0,4.83,1,33.12594223536922,25.31341984003077,0.0,0.0,0.43,1734.0,3,0,7,447
5608,49649859,2015-08-25,4,1,2,0,1,1,1,1,53.36263,-6.21782,37,2,1.0,5,1.0,1.0,3544,110.0,4.0,365.0,20.0,19.0,3.0,2021-09-05,5.0,5.0,5.0,5.0,5.0,5.0,4.95,1,3.0,0.0,3.0,0.0,1.61,2574.0,2,3,5,560
5609,49670306,2015-08-25,4,1,2,0,1,1,1,1,53.36313,-6.21723,37,2,1.0,4,1.0,1.0,3730,91.0,4.0,365.0,6.0,6.0,2.0,2022-05-28,5.0,5.0,5.0,5.0,4.83,5.0,4.83,1,3.0,0.0,3.0,0.0,1.67,2574.0,2,3,4,517
5610,49683897,2012-11-04,4,1,1,0,0,1,1,2,53.46,-6.23998,18,0,5.0,5,3.0,3.0,1411,279.0,5.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,3598.0,3,0,5,353
5611,49687964,2021-05-09,1,4,3,0,5,1,1,1,53.33453,-6.31562,37,2,2.0,6,1.0,1.0,2376,25.0,1.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,490.0,1,3,6,203
5612,49689236,2015-08-25,4,1,2,0,1,1,1,1,53.3614,-6.21563,37,2,1.0,4,1.0,1.0,3125,111.0,4.0,365.0,11.0,11.0,1.0,2021-09-19,5.0,5.0,5.0,5.0,4.91,5.0,4.91,0,3.0,0.0,3.0,0.0,0.92,2574.0,2,3,4,512
5613,49707122,2014-01-26,1,4,2,0,1,1,1,1,53.31416,-6.22478,16,0,6.0,7,2.0,3.0,3458,124.0,5.0,1125.0,6.0,2.0,0.0,2021-06-01,5.0,5.0,4.83,4.83,4.83,4.83,5.0,0,1.0,1.0,0.0,0.0,0.38,3150.0,2,0,7,44
5614,49735516,2018-03-02,3,1,2,1,5,1,1,2,53.38827,-6.40693,37,2,1.0,5,1.0,1.0,3587,61.0,2.0,3.0,33.0,32.0,5.0,2021-08-22,4.94,5.0,4.97,5.0,4.94,4.64,4.85,0,2.0,0.0,2.0,0.0,2.56,1654.0,1,3,5,557
5615,49746355,2015-10-01,3,1,2,1,1,1,0,1,53.31491,-6.28811,37,2,2.0,4,1.0,1.0,1262,46.0,3.0,48.0,19.0,16.0,0.0,2021-06-07,4.95,4.95,4.95,5.0,5.0,4.53,4.84,0,1.0,0.0,1.0,0.0,1.23,2537.0,2,3,4,183
5616,49748280,2018-07-30,4,1,1,1,1,1,1,0,53.1985022792265,-6.16853,17,0,2.0,2,1.0,1.0,6082,139.0,3.0,28.0,29.0,21.0,2.0,2021-07-31,5.0,5.0,5.0,4.97,5.0,4.97,4.83,0,3.0,3.0,0.0,0.0,2.13,1504.0,2,0,3,571
5617,49750555,2017-04-28,4,3,2,0,0,1,1,1,53.3274,-6.24174,9,0,4.0,2,1.0,2.0,2098,198.0,14.0,365.0,8.0,8.0,1.0,2021-11-25,4.5,4.63,4.75,5.0,4.75,4.88,4.5,0,14.0,13.0,0.0,0.0,0.82,1962.0,3,0,3,336
5618,49772612,2015-07-06,1,4,3,0,1,1,1,1,53.33854,-6.25056,16,0,1.0,2,1.0,1.0,1995,140.0,7.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,2624.0,2,0,3,231
5619,49794067,2015-06-01,4,1,1,0,1,1,1,1,53.33371,-6.24016,9,0,4.0,2,2.0,3.0,5957,300.0,3.0,50.0,8.0,5.0,0.0,2021-06-27,5.0,5.0,4.88,5.0,5.0,5.0,4.75,0,1.0,1.0,0.0,0.0,0.54,2659.0,2,0,3,912
5620,49807619,2015-10-10,1,4,2,1,0,1,1,1,53.37736,-6.16776,9,0,3.0,7,1.0,2.0,3844,120.0,5.0,7.0,19.0,11.0,0.0,2021-06-13,4.79,4.95,4.47,5.0,5.0,4.89,4.74,0,1.0,1.0,0.0,0.0,1.25,2528.0,3,0,7,765
5621,49809165,2017-03-23,1,4,3,0,1,1,0,0,53.26751,-6.26054,9,0,2.0,2,1.0,1.8325749464668095,2919,120.0,5.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,1998.0,2,0,3,379
5622,49821658,2015-03-03,1,4,0,0,1,1,1,1,53.31266,-6.25083,9,0,2.0,2,1.0,1.0,3805,120.0,7.0,14.0,1.0,0.0,0.0,2021-08-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.07,2749.0,2,0,3,970
5623,49838070,2016-04-30,2,2,2,0,1,1,1,1,53.34566,-6.26091,9,0,8.0,7,3.0,4.0,6711,414.0,3.0,365.0,31.0,26.0,2.0,2021-06-19,4.42,4.39,3.94,4.65,4.42,4.87,4.26,0,33.12594223536922,25.31341984003077,0.0,0.0,2.06,2325.0,2,0,7,223
5624,49856320,2011-03-27,4,1,1,1,1,1,1,0,53.27916,-6.24685,32,2,1.0,4,1.0,1.0,3964,76.0,1.0,365.0,79.0,66.62614730882797,7.0,2021-07-11,4.9,4.94,4.97,4.95,4.96,4.73,4.84,1,2.0,0.0,2.0,0.0,5.52,4186.0,2,3,4,743
5625,49868364,2016-10-11,1,4,3,0,1,1,1,1,53.3727,-6.25329,31,2,2.0,4,1.0,1.0,42,80.0,1.0,7.0,2.0,2.0,0.0,2021-11-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.2,2161.0,2,3,4,227
5626,49896466,2017-06-09,4,3,1,0,1,1,1,1,53.34941,-6.23468,16,0,8.671544170113124,25,4.280988580872517,5.895590181708249,5409,863.0,3.0,54.0,3.0,0.0,0.0,2021-07-03,3.0,3.5672808323160057,3.055738338062441,3.7392377616303087,3.8177630711156203,4.33,3.67,1,3.0,3.0,0.0,0.0,0.21,1920.0,2,0,25,330
5627,49897979,2017-06-09,4,3,1,0,1,1,1,1,53.34982,-6.23505,16,0,8.671544170113124,23,4.280988580872517,5.895590181708249,5378,465.0,3.0,68.0,1.0,0.0,0.0,2021-08-16,4.0,4.0,5.0,4.0,3.8177630711156203,5.0,5.0,1,3.0,3.0,0.0,0.0,0.08,1920.0,2,0,23,348
5628,49898530,2017-06-09,4,3,1,0,1,1,1,1,53.34972,-6.23505,16,0,8.671544170113124,18,4.280988580872517,5.0,5378,465.0,3.0,76.0,6.0,4.0,0.0,2021-07-17,4.17,4.33,4.33,4.0,3.8177630711156203,4.33,4.5,1,3.0,3.0,0.0,0.0,0.43,1920.0,2,0,18,348
5629,49899101,2021-01-06,4,2,1,0,1,1,1,1,53.3262,-6.26459,26,2,2.0,3,1.0,2.0,185,569.0,1.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,2.0,0.0,2.0,0.0,1.3190062812046988,613.0,2,3,3,210
5630,49899108,2021-01-06,4,2,1,0,1,1,1,1,53.32497,-6.26601,26,2,2.0,3,1.0,1.0,185,569.0,1.0,365.0,1.0,0.0,0.0,2021-05-30,5.0,5.0,5.0,3.7392377616303087,3.8177630711156203,4.0,4.0,1,2.0,0.0,2.0,0.0,0.06,613.0,2,3,3,210
5631,49923880,2020-07-16,3,2,0,0,1,1,1,0,53.22796,-6.12462,9,0,5.0,9,2.0,2.0,6159,299.0,5.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,6.0,6.0,0.0,0.0,1.3190062812046988,787.0,2,0,9,579
5632,49941954,2021-05-20,1,4,2,0,5,1,0,0,53.26254,-6.25875,35,2,2.0,3,1.5239777204184215,1.0,2153,100.0,1.0,7.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,479.0,1,3,3,287
5633,49957369,2013-06-03,4,1,3,1,0,1,1,0,53.28687,-6.1555,31,2,1.0,4,1.0,1.0,1349,43.0,1.0,2.0,24.0,24.0,4.0,2021-11-08,4.92,4.96,4.79,4.96,5.0,4.88,4.92,0,2.0,1.0,1.0,0.0,2.33,3387.0,3,3,4,303
